cricinfo_id,unique_player_id,final_player_name,source_country_text,Player,Span,Mat,Inns,Balls,Overs,Mdns,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4,5,10
348133,348133,SR Taylor,USA,SR Taylor (USA),2019-2024,49,44,1598,NA,NA,1201,40,4/23,NA,30.02,4.5,39.9,1,0,NA
51248,51248,SJ Benn,WI,SJ Benn (WI),2008-2016,47,46,2387,NA,NA,1913,39,4/18,NA,49.05,4.8,61.2,3,0,NA
51479,51479,PT Collins,WI,PT Collins (WI),1999-2005,30,30,1577,NA,NA,1212,39,5/43,NA,31.07,4.61,40.4,0,1,NA
51643,51643,WW Davis,WI,WW Davis (WI),1983-1988,35,35,1923,NA,NA,1302,39,7/51,NA,33.38,4.06,49.3,0,1,NA
44956,44956,GD Elliott,NZ,GD Elliott (NZ),2008-2016,83,56,1302,NA,NA,1179,39,4/31,NA,30.23,5.43,33.3,1,0,NA
786925,786925,AM Fernando,SL,AM Fernando (SL),2017-2026,31,30,1262,NA,NA,1249,39,4/35,NA,32.02,5.93,32.3,1,0,NA
422847,422847,Harmeet Singh,USA,Harmeet Singh (USA),2024-2026,29,28,1483,NA,NA,1014,39,6/27,NA,26,4.1,38,1,1,NA
24251,24251,WK McCallan,IRE,WK McCallan (IRE),2006-2009,39,35,1804,NA,NA,1208,39,4/30,NA,30.97,4.01,46.2,2,0,NA
55608,55608,H Masakadza,ZIM,H Masakadza (ZIM),2001-2019,209,85,1844,NA,NA,1636,39,3/39,NA,41.94,5.32,47.2,0,0,NA
6534,6534,TBA May,AUS,TBA May (AUS),1987-1995,47,46,2504,NA,NA,1772,39,3/19,NA,45.43,4.24,64.2,0,0,NA
24708,24708,MO Odumbe,KENYA,MO Odumbe (KENYA),1996-2003,61,52,2237,NA,NA,1807,39,4/38,NA,46.33,4.84,57.3,1,0,NA
272262,272262,KW Richardson,AUS,KW Richardson (AUS),2013-2020,25,25,1312,NA,NA,1240,39,5/68,NA,31.79,5.67,33.6,0,1,NA
1005257,1005257,Simi Singh,IRE,Simi Singh (IRE),2017-2022,35,30,1519,NA,NA,1011,39,5/10,NA,25.92,3.99,38.9,0,1,NA
38989,38989,Akram Raza,PAK,Akram Raza (PAK),1989-1995,49,48,2601,NA,NA,1611,38,3/18,NA,42.39,3.71,68.4,0,0,NA
341593,341593,D Bishoo,WI,D Bishoo (WI),2011-2019,42,40,2022,NA,NA,1668,38,3/30,NA,43.89,4.94,53.2,0,0,NA
326968,326968,MG Bracewell,NZ,MG Bracewell (NZ),2022-2026,43,38,1680,NA,NA,1375,38,4/26,NA,36.18,4.91,44.2,2,0,NA
5726,5726,MG Hughes,AUS,MG Hughes (AUS),1988-1993,33,33,1639,NA,NA,1115,38,4/44,NA,29.34,4.08,43.1,1,0,NA
55522,55522,AJ Ireland,ZIM,AJ Ireland (ZIM),2005-2007,26,26,1326,NA,NA,1115,38,3/41,NA,29.34,5.04,34.8,0,0,NA
24230,24230,Nadeem Ahmed,HKG,Nadeem Ahmed (HKG),2004-2018,25,25,1327,NA,NA,932,38,4/26,NA,24.52,4.21,34.9,4,0,NA
35731,35731,R Vinay Kumar,IND,R Vinay Kumar (IND),2010-2013,31,31,1436,NA,NA,1423,38,4/30,NA,37.44,5.94,37.7,1,0,NA
662973,662973,SM Curran,ENG,SM Curran (ENG),2018-2026,41,41,1525,NA,NA,1572,37,5/48,NA,42.48,6.18,41.2,1,1,NA
1000791,1000791,BJ Currie,SCOT,BJ Currie (SCOT),2024-2026,17,17,743,NA,NA,523,37,4/26,NA,14.13,4.22,20,3,0,NA
55438,55438,TJ Friend,ZIM,TJ Friend (ZIM),2000-2004,51,45,1930,NA,NA,1779,37,4/55,NA,48.08,5.53,52.1,1,0,NA
482478,482478,JN Frylinck,NAM,JN Frylinck (NAM),2019-2026,52,34,1388,NA,NA,1034,37,5/13,NA,27.94,4.46,37.5,0,1,NA
37111,37111,MR Gillespie,NZ,MR Gillespie (NZ),2006-2009,32,31,1521,NA,NA,1369,37,4/58,NA,37,5.4,41.1,1,0,NA
14152,14152,EE Hemmings,ENG,EE Hemmings (ENG),1982-1991,33,32,1752,NA,NA,1294,37,4/52,NA,34.97,4.43,47.3,1,0,NA
1061467,1061467,D Heyliger,CAN,D Heyliger (CAN),2023-2025,23,22,1042,NA,NA,884,37,5/31,NA,23.89,5.09,28.1,2,1,NA
30049,30049,M Kartik,IND,M Kartik (IND),2002-2007,37,36,1907,NA,NA,1612,37,6/27,NA,43.56,5.07,51.5,0,1,NA
1058987,1058987,KP Meiyappan,UAE,KP Meiyappan (UAE),2019-2023,31,31,1208,NA,NA,1114,37,4/37,NA,30.1,5.53,32.6,4,0,NA
277906,277906,KS Williamson,NZ,KS Williamson (NZ),2010-2025,175,65,1467,NA,NA,1310,37,4/22,NA,35.4,5.35,39.6,1,0,NA
48284,48284,HMCM Bandara,SL,HMCM Bandara (SL),2006-2010,31,28,1470,NA,NA,1232,36,4/31,NA,34.22,5.02,40.8,2,0,NA
51211,51211,EAE Baptiste,WI,EAE Baptiste (WI),1983-1990,43,43,2214,NA,NA,1511,36,2/10,NA,41.97,4.09,61.5,0,0,NA
4144,4144,MG Bevan,AUS,MG Bevan (AUS),1994-2004,232,67,1966,NA,NA,1655,36,3/36,NA,45.97,5.05,54.6,0,0,NA
23852,23852,JM Davison,CAN,JM Davison (CAN),2003-2011,32,31,1435,NA,NA,1067,36,3/15,NA,29.63,4.46,39.8,0,0,NA
4964,4964,AIC Dodemaide,AUS,AIC Dodemaide (AUS),1988-1993,24,24,1327,NA,NA,753,36,5/21,NA,20.91,3.4,36.8,1,1,NA
36835,36835,SB Doull,NZ,SB Doull (NZ),1992-2000,42,42,1745,NA,NA,1459,36,4/25,NA,40.52,5.01,48.4,1,0,NA
13399,13399,GA Gooch,ENG,GA Gooch (ENG),1976-1995,125,60,2066,NA,NA,1516,36,3/19,NA,42.11,4.4,57.3,0,0,NA
50438,50438,S Randiv,SL,S Randiv (SL),2009-2016,31,29,1437,NA,NA,1214,36,5/42,NA,33.72,5.06,39.9,0,1,NA
41224,41224,Khurram Chohan,CAN,Khurram Chohan (CAN),2009-2014,25,24,1186,NA,NA,1029,36,5/68,NA,28.58,5.2,32.9,3,1,NA
481979,481979,A Nortje,SA,A Nortje (SA),2019-2023,22,21,1006,NA,NA,982,36,4/51,NA,27.27,5.85,27.9,3,0,NA
33335,33335,SK Raina,IND,SK Raina (IND),2005-2018,226,101,2126,NA,NA,1811,36,3/34,NA,50.3,5.11,59,0,0,NA
392945,392945,DT Tiripano,ZIM,DT Tiripano (ZIM),2014-2022,38,36,1508,NA,NA,1456,36,5/63,NA,40.44,5.79,41.8,0,1,NA
509107,509107,I Wardlaw,SCOT,I Wardlaw (SCOT),2013-2015,22,21,1108,NA,NA,1036,36,4/22,NA,28.77,5.61,30.7,2,0,NA
398666,398666,SA Abbott,AUS,SA Abbott (AUS),2014-2025,29,29,1331,NA,NA,1271,35,3/23,NA,36.31,5.72,38,0,0,NA
734459,734459,Abrar Ahmed,PAK,Abrar Ahmed (PAK),2024-2026,19,19,1044,NA,NA,753,35,4/27,NA,21.51,4.32,29.8,2,0,NA
55354,55354,CJ Chibhabha,ZIM,CJ Chibhabha (ZIM),2005-2023,109,59,1679,NA,NA,1631,35,4/25,NA,46.6,5.82,47.9,1,0,NA
547766,547766,JA Duffy,NZ,JA Duffy (NZ),2022-2025,19,19,862,NA,NA,849,35,3/35,NA,24.25,5.9,24.6,0,0,NA
436749,436749,Fayyaz Butt,OMA,Fayyaz Butt (OMA),2019-2024,30,30,1309,NA,NA,1247,35,4/79,NA,35.62,5.71,37.4,1,0,NA
14159,14159,M Hendrick,ENG,M Hendrick (ENG),1973-1981,22,22,1248,NA,NA,681,35,5/31,NA,19.45,3.27,35.6,2,1,NA
55528,55528,NC Johnson,ZIM,NC Johnson (ZIM),1998-2000,48,39,1503,NA,NA,1220,35,4/42,NA,34.85,4.87,42.9,1,0,NA
56054,56054,Naeem Islam,BAN,Naeem Islam (BAN),2008-2014,59,48,1743,NA,NA,1407,35,3/32,NA,40.2,4.84,49.8,0,0,NA
24752,24752,CO Obuya,KENYA,CO Obuya (KENYA),2001-2014,104,49,1818,NA,NA,1637,35,5/24,NA,46.77,5.4,51.9,0,1,NA
327830,327830,D Pretorius,SA,D Pretorius (SA),2016-2022,27,26,1144,NA,NA,947,35,4/36,NA,27.05,4.96,32.6,1,0,NA
8231,8231,BA Williams,AUS,BA Williams (AUS),2002-2004,25,24,1203,NA,NA,814,35,5/22,NA,23.25,4.05,34.3,1,2,NA
297583,297583,KJ Abbott,SA,KJ Abbott (SA),2013-2016,28,27,1303,NA,NA,1051,34,4/21,NA,30.91,4.83,38.3,2,0,NA
26829,26829,L Balaji,IND,L Balaji (IND),2002-2009,30,30,1447,NA,NA,1344,34,4/48,NA,39.52,5.57,42.5,1,0,NA
25490,25490,RD Berrington,SCOT,RD Berrington (SCOT),2008-2026,140,62,1550,NA,NA,1345,34,4/40,NA,39.55,5.2,45.5,1,0,NA
51436,51436,TL Best,WI,TL Best (WI),2004-2014,26,26,1300,NA,NA,1157,34,4/35,NA,34.02,5.34,38.2,2,0,NA
596417,596417,BA Carse,ENG,BA Carse (ENG),2021-2025,30,29,1301,NA,NA,1375,34,5/61,NA,40.44,6.34,38.2,0,1,NA
524845,524845,PKD Chase,IRE,PKD Chase (IRE),2015-2018,25,24,1238,NA,NA,1356,34,3/33,NA,39.88,6.57,36.4,0,0,NA
550235,550235,TK Curran,ENG,TK Curran (ENG),2017-2021,28,28,1308,NA,NA,1290,34,5/35,NA,37.94,5.91,38.4,2,1,NA
51885,51885,OD Gibson,WI,OD Gibson (WI),1995-1997,15,15,739,NA,NA,621,34,5/40,NA,18.26,5.04,21.7,2,2,NA
49213,49213,VB John,SL,VB John (SL),1982-1987,45,45,2311,NA,NA,1655,34,3/28,NA,48.67,4.29,67.9,0,0,NA
23742,23742,RDM Leverock,BER,RDM Leverock (BER),2006-2009,32,32,1684,NA,NA,1123,34,5/53,NA,33.02,4,49.5,0,1,NA
470777,470777,GT Main,SCOT,GT Main (SCOT),2019-2024,16,16,716,NA,NA,616,34,5/52,NA,18.11,5.16,21,1,1,NA
677081,677081,KMA Paul,WI,KMA Paul (WI),2018-2023,30,29,1253,NA,NA,1238,34,3/34,NA,36.41,5.92,36.8,0,0,NA
32391,32391,RR Powar,IND,RR Powar (IND),2004-2007,31,29,1536,NA,NA,1191,34,3/24,NA,35.02,4.65,45.1,0,0,NA
55714,55714,JA Rennie,ZIM,JA Rennie (ZIM),1993-2000,44,43,1965,NA,NA,1564,34,3/27,NA,46,4.77,57.7,0,0,NA
677077,677077,R Shepherd,WI,R Shepherd (WI),2019-2025,42,40,1564,NA,NA,1430,34,3/37,NA,42.05,5.48,46,0,0,NA
43271,43271,Tahir Naqqash,PAK,Tahir Naqqash (PAK),1980-1985,40,37,1596,NA,NA,1240,34,3/23,NA,36.47,4.66,46.9,0,0,NA
697279,697279,Usman Shinwari,PAK,Usman Shinwari (PAK),2017-2019,17,17,768,NA,NA,633,34,5/34,NA,18.61,4.94,22.5,3,2,NA
927119,927119,Ali Khan,USA,Ali Khan (USA),2019-2023,15,15,681,NA,NA,542,33,7/32,NA,16.42,4.77,20.6,0,2,NA
51218,51218,KCG Benjamin,WI,KCG Benjamin (WI),1992-1996,26,26,1319,NA,NA,923,33,3/34,NA,27.96,4.19,39.9,0,0,NA
226493,226493,HK Bennett,NZ,HK Bennett (NZ),2010-2020,19,18,892,NA,NA,820,33,4/16,NA,24.84,5.51,27,3,0,NA
23865,23865,U Bhatti,CAN,U Bhatti (CAN),2006-2010,36,35,1630,NA,NA,1149,33,4/45,NA,34.81,4.22,49.3,1,0,NA
36306,36306,JG Bracewell,NZ,JG Bracewell (NZ),1983-1990,53,50,2447,NA,NA,1884,33,2/3,NA,57.09,4.61,74.1,0,0,NA
681117,681117,Faheem Ashraf,PAK,Faheem Ashraf (PAK),2017-2026,45,43,1726,NA,NA,1508,33,5/22,NA,45.69,5.24,52.3,0,1,NA
446101,446101,ST Gabriel,WI,ST Gabriel (WI),2016-2019,25,25,1148,NA,NA,1134,33,3/17,NA,34.36,5.92,34.7,0,0,NA
926629,926629,Hasan Mahmud,BAN,Hasan Mahmud (BAN),2021-2025,26,25,1131,NA,NA,1155,33,5/32,NA,35,6.12,34.2,0,1,NA
1115025,1115025,SI Kamea,PNG,SI Kamea (PNG),2022-2023,22,21,1000,NA,NA,868,33,5/38,NA,26.3,5.2,30.3,0,2,NA
571703,571703,WP Masakadza,ZIM,WP Masakadza (ZIM),2015-2025,42,39,1751,NA,NA,1423,33,4/21,NA,43.12,4.87,53,1,0,NA
32498,32498,YK Pathan,IND,YK Pathan (IND),2008-2012,57,50,1490,NA,NA,1365,33,3/49,NA,41.36,5.49,45.1,0,0,NA
359746,359746,Saad Bin Zafar,CAN,Saad Bin Zafar (CAN),2023-2026,34,32,1689,NA,NA,1212,33,3/30,NA,36.72,4.3,51.1,0,0,NA
24943,24943,E Schiferli,NED,E Schiferli (NED),2002-2013,30,30,1294,NA,NA,1008,33,4/23,NA,30.54,4.67,39.2,3,0,NA
42632,42632,Shabbir Ahmed,PAK,Shabbir Ahmed (PAK),1999-2005,32,32,1642,NA,NA,1192,33,3/32,NA,36.12,4.35,49.7,0,0,NA
42661,42661,Sikander Bakht,PAK,Sikander Bakht (PAK),1977-1989,27,27,1277,NA,NA,860,33,4/34,NA,26.06,4.04,38.6,1,0,NA
47190,47190,EO Simons,SA,EO Simons (SA),1994-1995,23,23,1212,NA,NA,810,33,4/42,NA,24.54,4,36.7,1,0,NA
332980,332980,CJA Amini,PNG,CJA Amini (PNG),2014-2023,49,43,1706,NA,NA,1378,32,4/27,NA,43.06,4.84,53.3,1,0,NA
48120,48120,SD Anurasiri,SL,SD Anurasiri (SL),1986-1994,45,43,2100,NA,NA,1464,32,3/40,NA,45.75,4.18,65.6,0,0,NA
595921,595921,C Campher,IRE,C Campher (IRE),2020-2025,43,36,1138,NA,NA,1102,32,4/37,NA,34.43,5.81,35.5,1,0,NA
32966,32966,PP Chawla,IND,PP Chawla (IND),2007-2011,25,25,1312,NA,NA,1117,32,4/23,NA,34.9,5.1,41,2,0,NA
4890,4890,AC Dale,AUS,AC Dale (AUS),1997-2000,30,30,1596,NA,NA,979,32,3/18,NA,30.59,3.68,49.8,0,0,NA
48454,48454,DS de Silva,SL,DS de Silva (SL),1975-1985,41,40,2076,NA,NA,1557,32,3/29,NA,48.65,4.5,64.8,0,0,NA
14236,14236,MJ Hoggard,ENG,MJ Hoggard (ENG),2001-2006,26,26,1306,NA,NA,1152,32,5/49,NA,36,5.29,40.8,0,1,NA
14244,14244,AJ Hollioake,ENG,AJ Hollioake (ENG),1996-1999,35,32,1208,NA,NA,1019,32,4/23,NA,31.84,5.06,37.7,2,0,NA
943275,943275,Imran Haider,UAE,Imran Haider (UAE),2017-2019,20,20,943,NA,NA,841,32,4/25,NA,26.28,5.35,29.4,2,0,NA
45797,45797,JM Kemp,Afr/SA,JM Kemp (Afr/SA),2001-2007,85,48,1303,NA,NA,1015,32,3/20,NA,31.71,4.67,40.7,0,0,NA
1104703,1104703,FJ Klaassen,NED,FJ Klaassen (NED),2018-2025,20,20,1107,NA,NA,813,32,3/23,NA,25.4,4.4,34.5,0,0,NA
451947,451947,Milind Kumar,USA,Milind Kumar (USA),2024-2026,29,25,996,NA,NA,731,32,5/66,NA,22.84,4.4,31.1,1,1,NA
50163,50163,KTGD Prasad,SL,KTGD Prasad (SL),2006-2015,24,24,1015,NA,NA,976,32,3/17,NA,30.5,5.76,31.7,0,0,NA
268740,268740,S Prasanna,SL,S Prasanna (SL),2011-2019,40,39,1945,NA,NA,1767,32,3/32,NA,55.21,5.45,60.7,0,0,NA
361952,361952,Rizwan Cheema,CAN,Rizwan Cheema (CAN),2008-2013,33,32,1330,NA,NA,1095,32,3/25,NA,34.21,4.93,41.5,0,0,NA
38617,38617,GB Troup,NZ,GB Troup (NZ),1976-1985,22,22,1180,NA,NA,791,32,4/19,NA,24.71,4.02,36.8,3,0,NA
22149,22149,DL Underwood,ENG,DL Underwood (ENG),1973-1982,26,24,1278,NA,NA,734,32,4/44,NA,22.93,3.44,39.9,1,0,NA
235514,235514,BV Vitori,ZIM,BV Vitori (ZIM),2011-2018,24,24,1193,NA,NA,1149,32,5/20,NA,35.9,5.77,37.2,0,2,NA
26290,26290,Arshad Ayub,IND,Arshad Ayub (IND),1987-1990,32,32,1769,NA,NA,1216,31,5/21,NA,39.22,4.12,57,0,1,NA
596010,596010,G Coetzee,SA,G Coetzee (SA),2023-2023,14,14,666,NA,NA,720,31,4/44,NA,23.22,6.48,21.4,2,0,NA
12461,12461,JW Dernbach,ENG,JW Dernbach (ENG),2011-2013,24,24,1234,NA,NA,1308,31,4/45,NA,42.19,6.35,39.8,1,0,NA
49557,49557,KS Lokuarachchi,SL,KS Lokuarachchi (SL),2003-2007,21,21,1011,NA,NA,725,31,4/44,NA,23.38,4.3,32.6,1,0,NA
37701,37701,MJ Mason,NZ,MJ Mason (NZ),2003-2010,26,25,1179,NA,NA,1024,31,4/24,NA,33.03,5.21,38,1,0,NA
537119,537119,MM Sharma,IND,MM Sharma (IND),2013-2015,26,25,1121,NA,NA,1020,31,4/22,NA,32.9,5.45,36.1,1,0,NA
401057,401057,Taijul Islam,BAN,Taijul Islam (BAN),2014-2024,20,20,1050,NA,NA,805,31,5/28,NA,25.96,4.6,33.8,1,1,NA
223642,223642,J Theron,SA/USA,J Theron (SA/USA),2010-2022,18,17,780,NA,NA,667,31,5/44,NA,21.51,5.13,25.1,1,1,NA
914567,914567,O Thomas,WI,O Thomas (WI),2018-2024,25,24,920,NA,NA,1034,31,5/21,NA,33.35,6.74,29.6,1,1,NA
39091,39091,Abdur Rehman,PAK,Abdur Rehman (PAK),2006-2014,31,31,1624,NA,NA,1142,30,4/48,NA,38.06,4.21,54.1,1,0,NA
1125976,1125976,Arshdeep Singh,IND,Arshdeep Singh (IND),2022-2026,17,16,765,NA,NA,683,30,5/37,NA,22.76,5.35,25.5,1,1,NA
51485,51485,CEH Croft,WI,CEH Croft (WI),1977-1981,19,19,1070,NA,NA,620,30,6/15,NA,20.66,3.47,35.6,0,1,NA
55395,55395,C de Grandhomme,NZ,C de Grandhomme (NZ),2012-2022,45,45,1548,NA,NA,1230,30,3/26,NA,41,4.76,51.6,0,0,NA
14187,14187,GA Hick,ENG,GA Hick (ENG),1991-2001,120,47,1236,NA,NA,1026,30,5/33,NA,34.2,4.98,41.2,0,1,NA
15383,15383,RK Illingworth,ENG,RK Illingworth (ENG),1991-1996,25,25,1501,NA,NA,1059,30,3/33,NA,35.3,4.23,50,0,0,NA
625960,625960,KA Jamieson,NZ,KA Jamieson (NZ),2020-2026,23,22,1108,NA,NA,980,30,4/41,NA,32.66,5.3,36.9,1,0,NA
17944,17944,SI Mahmood,ENG,SI Mahmood (ENG),2004-2009,26,25,1197,NA,NA,1169,30,4/50,NA,38.96,5.85,39.9,1,0,NA
55578,55578,DA Marillier,ZIM,DA Marillier (ZIM),2000-2003,48,35,1574,NA,NA,1235,30,4/38,NA,41.16,4.7,52.4,1,0,NA
303669,303669,JE Root,ENG,JE Root (ENG),2013-2026,189,78,1770,NA,NA,1745,30,3/52,NA,58.16,5.91,59,0,0,NA
719715,719715,Washington Sundar,IND,Washington Sundar (IND),2017-2026,32,29,1110,NA,NA,903,30,3/30,NA,30.1,4.88,37,0,0,NA
43919,43919,PR Adams,SA,PR Adams (SA),1996-2003,24,23,1109,NA,NA,815,29,3/26,NA,28.1,4.4,38.2,0,0,NA
956319,956319,Ayaan Khan,OMA,Ayaan Khan (OMA),2021-2024,41,35,1252,NA,NA,997,29,4/36,NA,34.37,4.77,43.1,1,0,NA
27622,27622,RK Chauhan,IND,RK Chauhan (IND),1993-1997,35,34,1634,NA,NA,1216,29,3/29,NA,41.93,4.46,56.3,0,0,NA
36622,36622,MD Crowe,NZ,MD Crowe (NZ),1982-1995,143,46,1296,NA,NA,954,29,2/9,NA,32.89,4.41,44.6,0,0,NA
24882,24882,TBM de Leede,NED,TBM de Leede (NED),1996-2007,29,29,1139,NA,NA,999,29,4/35,NA,34.44,5.26,39.2,1,0,NA
40082,40082,Ehsan Khan,HKG,Ehsan Khan (HKG),2016-2018,15,15,807,NA,NA,594,29,4/33,NA,20.48,4.41,27.8,1,0,NA
55909,55909,Hasibul Hossain,BAN,Hasibul Hossain (BAN),1995-2004,32,32,1375,NA,NA,1338,29,4/56,NA,46.13,5.83,47.4,1,0,NA
5941,5941,BW Hilfenhaus,AUS,BW Hilfenhaus (AUS),2007-2012,25,25,1216,NA,NA,1075,29,5/33,NA,37.06,5.3,41.9,0,1,NA
1071473,1071473,JN Loftie-Eaton,NAM,JN Loftie-Eaton (NAM),2021-2025,51,32,813,NA,NA,715,29,4/34,NA,24.65,5.27,28,2,0,NA
272279,272279,NM Lyon,AUS,NM Lyon (AUS),2012-2019,29,29,1626,NA,NA,1334,29,4/44,NA,46,4.92,56,1,0,NA
41262,41262,Manzoor Elahi,PAK,Manzoor Elahi (PAK),1984-1995,54,49,1743,NA,NA,1262,29,3/22,NA,43.51,4.34,60.1,0,0,NA
55610,55610,BA Murphy,ZIM,BA Murphy (ZIM),2000-2003,31,29,1422,NA,NA,1130,29,3/43,NA,38.96,4.76,49,0,0,NA
1139523,1139523,Rishad Hossain,BAN,Rishad Hossain (BAN),2023-2026,19,19,934,NA,NA,828,29,6/35,NA,28.55,5.31,32.2,0,1,NA
52821,52821,FA Rose,WI,FA Rose (WI),1997-2000,27,27,1326,NA,NA,1046,29,5/23,NA,36.06,4.73,45.7,0,1,NA
20187,20187,RJ Sidebottom,ENG,RJ Sidebottom (ENG),2001-2010,25,25,1277,NA,NA,1039,29,3/19,NA,35.82,4.88,44,0,0,NA
854909,854909,BM Tickner,NZ,BM Tickner (NZ),2022-2026,18,18,857,NA,NA,913,29,4/34,NA,31.48,6.39,29.5,4,0,NA
25123,25123,CM Wright,SCOT,CM Wright (SCOT),2006-2009,20,19,861,NA,NA,663,29,4/29,NA,22.86,4.62,29.6,1,0,NA
36331,36331,IG Butler,NZ,IG Butler (NZ),2002-2010,26,25,1109,NA,NA,1038,28,4/44,NA,37.07,5.61,39.6,1,0,NA
826915,826915,NT Ellis,AUS,NT Ellis (AUS),2022-2026,22,22,1095,NA,NA,967,28,4/33,NA,34.53,5.29,39.1,1,0,NA
873199,873199,CN Greaves,SCOT,CN Greaves (SCOT),2022-2025,30,22,659,NA,NA,600,28,5/53,NA,21.42,5.46,23.5,1,1,NA
530011,530011,TM Head,AUS,TM Head (AUS),2016-2025,79,43,1203,NA,NA,1152,28,4/28,NA,41.14,5.74,42.9,2,0,NA
52057,52057,WW Hinds,WI,WW Hinds (WI),1999-2010,119,34,945,NA,NA,837,28,3/24,NA,29.89,5.31,33.7,0,0,NA
379144,379144,GI Hume,IRE,GI Hume (IRE),2022-2025,21,21,964,NA,NA,858,28,4/34,NA,30.64,5.34,34.4,2,0,NA
49700,49700,BMAJ Mendis,SL,BMAJ Mendis (SL),2010-2019,58,49,1404,NA,NA,1204,28,3/15,NA,43,5.14,50.1,0,0,NA
1282006,1282006,S Shrivastava,OMA,S Shrivastava (OMA),2024-2026,14,14,633,NA,NA,544,28,4/25,NA,19.42,5.15,22.6,2,0,NA
267192,267192,SPD Smith,AUS,SPD Smith (AUS),2010-2025,170,40,1076,NA,NA,971,28,3/16,NA,34.67,5.41,38.4,0,0,NA
443263,443263,HR Walsh,USA/WI,HR Walsh (USA/WI),2019-2024,25,25,1087,NA,NA,1010,28,5/39,NA,36.07,5.57,38.8,1,1,NA
39015,39015,Ata-ur-Rehman,PAK,Ata-ur-Rehman (PAK),1992-1996,30,30,1492,NA,NA,1186,27,3/27,NA,43.92,4.76,55.2,0,0,NA
49043,49043,PW Gunaratne,SL,PW Gunaratne (SL),2002-2003,23,23,959,NA,NA,908,27,4/44,NA,33.62,5.68,35.5,1,0,NA
290716,290716,KM Jadhav,IND,KM Jadhav (IND),2014-2020,73,42,1187,NA,NA,1020,27,3/23,NA,37.77,5.15,43.9,0,0,NA
24699,24699,AY Karim,KENYA,AY Karim (KENYA),1996-2003,34,33,1568,NA,NA,1114,27,5/33,NA,41.25,4.26,58,0,1,NA
38005,38005,AJ McKay,NZ,AJ McKay (NZ),2010-2012,19,19,926,NA,NA,800,27,4/53,NA,29.62,5.18,34.2,2,0,NA
16925,16925,PJ Martin,ENG,PJ Martin (ENG),1995-1998,20,20,1048,NA,NA,806,27,4/44,NA,29.85,4.61,38.8,1,0,NA
49769,49769,RAP Nissanka,SL,RAP Nissanka (SL),2001-2003,23,23,997,NA,NA,857,27,4/12,NA,31.74,5.15,36.9,1,0,NA
1211825,1211825,W O'Rourke,NZ,W O'Rourke (NZ),2023-2026,20,20,982,NA,NA,922,27,4/43,NA,34.14,5.63,36.3,1,0,NA
774223,774223,JA Richardson,AUS,JA Richardson (AUS),2018-2022,15,15,810,NA,NA,793,27,4/26,NA,29.37,5.87,30,1,0,NA
429738,429738,PADLR Sandakan,SL,PADLR Sandakan (SL),2016-2021,31,30,1488,NA,NA,1539,27,4/52,NA,57,6.2,55.1,1,0,NA
437316,437316,MD Shanaka,SL,MD Shanaka (SL),2016-2024,71,46,1056,NA,NA,999,27,5/43,NA,37,5.67,39.1,0,1,NA
807535,807535,BTJ Wheal,SCOT,BTJ Wheal (SCOT),2016-2024,18,17,873,NA,NA,623,27,3/34,NA,23.07,4.28,32.3,0,0,NA
362541,362541,DAJ Bracewell,NZ,DAJ Bracewell (NZ),2011-2022,21,21,1016,NA,NA,845,26,4/55,NA,32.5,4.99,39,1,0,NA
12486,12486,PH Edmonds,ENG,PH Edmonds (ENG),1977-1987,29,27,1534,NA,NA,965,26,3/39,NA,37.11,3.77,59,0,0,NA
49005,49005,AP Gurusinha,SL,AP Gurusinha (SL),1985-1996,147,55,1585,NA,NA,1354,26,2/25,NA,52.07,5.12,60.9,0,0,NA
1312645,1312645,Harshit Rana,IND,Harshit Rana (IND),2025-2026,14,14,687,NA,NA,712,26,4/39,NA,27.38,6.21,26.4,1,0,NA
646193,646193,R Hekure,PNG,R Hekure (PNG),2019-2023,25,24,953,NA,NA,733,26,5/13,NA,28.19,4.61,36.6,0,1,NA
698189,698189,PWA Mulder,SA,PWA Mulder (SA),2017-2025,30,29,944,NA,NA,994,26,3/25,NA,38.23,6.31,36.3,0,0,NA
24711,24711,LN Onyango,KENYA,LN Onyango (KENYA),1996-2014,29,28,995,NA,NA,981,26,3/29,NA,37.73,5.91,38.2,0,0,NA
46942,46942,AM Phangiso,SA,AM Phangiso (SA),2013-2016,21,21,1085,NA,NA,829,26,3/40,NA,31.88,4.58,41.7,0,0,NA
646181,646181,N Pokana,PNG,N Pokana (PNG),2017-2022,21,21,989,NA,NA,762,26,3/25,NA,29.3,4.62,38,0,0,NA
44486,44486,DN Crookes,SA,DN Crookes (SA),1994-2000,32,30,1221,NA,NA,1011,25,3/30,NA,40.44,4.96,48.8,0,0,NA
295644,295644,GD Drummond,SCOT,GD Drummond (SCOT),2007-2013,30,29,1263,NA,NA,932,25,4/41,NA,37.28,4.42,50.5,1,0,NA
568136,568136,Fareed Ahmad,AFG,Fareed Ahmad (AFG),2014-2026,20,19,781,NA,NA,732,25,3/56,NA,29.28,5.62,31.2,0,0,NA
30182,30182,A Kuruvilla,IND,A Kuruvilla (IND),1997-1997,25,25,1131,NA,NA,890,25,4/43,NA,35.6,4.72,45.2,1,0,NA
243942,243942,D Langford-Smith,IRE,D Langford-Smith (IRE),2006-2008,22,21,942,NA,NA,797,25,3/32,NA,31.88,5.07,37.6,0,0,NA
