cricinfo_id,input_name,final_full_name,final_display_name,final_first_name,final_last_name,final_country_name,final_date_of_birth,final_date_of_death,final_player_status,status_source,last_played_year,last_played_year_t20s,last_played_year_international,final_batting_style_raw,standard_batting_code,standard_batting_style,final_bowling_style_raw,standard_bowling_code,standard_bowling_style,final_playing_role_raw,playing_role_id,playing_role,bio_error,bio_needs_retry,bio_quality,t20s_bat_matches,t20s_bat_innings,t20s_bat_not_outs,t20s_bat_runs,t20s_bat_high_score,t20s_bat_avg,t20s_bat_balls_faced,t20s_bat_sr,t20s_bat_100s,t20s_bat_50s,t20s_bat_ducks,t20s_bat_4s,t20s_bat_6s,t20s_bowl_matches,t20s_bowl_innings,t20s_bowl_balls,t20s_bowl_overs,t20s_bowl_balls_derived,t20s_bowl_maidens,t20s_bowl_runs,t20s_bowl_wkts,t20s_bowl_bbi,t20s_bowl_bbm,t20s_bowl_avg,t20s_bowl_econ,t20s_bowl_sr,t20s_bowl_4w,t20s_bowl_5w,t20s_bowl_10w,t20s_field_catches,t20s_field_stumpings,t20s_field_dismissals,t20s_field_dismissals_derived,t20s_batting_error,t20s_bowling_error,t20s_fielding_error,playing_role_fill_source,bowling_style_fill_source,game_player_status,game_status_source,batting_style_needs_manual_review,bowling_style_needs_manual_review,bio_retry_result,bio_fill_source
1082766,JH Kiani,Jan Haider Kiani,Jan Haider Kiani,Haider,Kiani,Philippines,1986-06-27,,active,stats_recent_match,2023,2023,2023,Left-hand bat,LHB,Left Hand Bat,,,,UKN,UKN,Unknown,,false,good,5,4,1,29,13,9.66,41,70.73,0,0,0,2,0,5,1,,4.0,24,0,26,1,1/26,,26,6.5,24,0,0,,1,0,,1,,,,unknown_not_enough_data,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
1082768,Kuldeep Singh,Kuldeep Singh,Kuldeep Singh,Kuldeep,Singh,Philippines,1997-09-25,,retired,stats_last_played_old,2019,,2019,,,,,NOBOWL,Non-bowler,Middle-order batter,MBT,Middle-order batter,,true,partial,4,3,0,8,6,2.66,16,50,0,0,0,0,0,4,-,,-,,-,-,-,-,,-,-,-,-,-,,1,0,,1,,,,source,inferred_non_bowler,retired,stats_last_played_old,true,false,success_filled_0,
522836,NJA Smith,Neil Joshua Abrea Smith,Neil Joshua Abrea Smith,Neil,Smith,Philippines,1995-12-05,,active,stats_recent_match,2023,,2023,,,,,NOBOWL,Non-bowler,UKN,UKN,Unknown,,true,partial,3,2,0,4,4,2,9,44.44,0,0,1,0,0,3,-,,-,,-,-,-,-,,-,-,-,-,-,,0,0,,0,,,,unknown_not_enough_data,inferred_non_bowler,active,stats_recent_match,true,false,success_filled_1,cricinfo_bio_retry
1451389,N Tanner,Nivek Tanner,Nivek Tanner,Nivek,Tanner,Philippines,2000-09-26,,active,stats_recent_match,2026,2026,2026,Right-hand bat,RHB,Right Hand Bat,,,,UKN,AR,Allrounder,,false,good,25,22,3,296,60*,15.57,333,88.88,0,1,2,13,8,25,22,,57.4,346,0,447,24,5/29,,18.62,7.75,14.4,0,1,,11,0,,11,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
1161455,RGD Mitchell,Robert George David Mitchell,Robert George David Mitchell,Robert,Mitchell,Philippines,1994-04-14,,active,stats_recent_match,2023,,2023,,,,,NOBOWL,Non-bowler,UKN,UKN,Unknown,,true,partial,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,,1.0,6,0,13,0,-,,-,13,-,0,0,,0,0,,0,,,,unknown_not_enough_data,inferred_non_bowler,active,stats_recent_match,true,false,success_filled_1,cricinfo_bio_retry
387088,RF Hutton,Ryan Frederick Hutton,Ryan Frederick Hutton,Ryan,Hutton,Philippines,1981-12-30,,active,stats_recent_match,2023,,2023,,,,,,,UKN,UKN,Unknown,,true,partial,1,1,1,1,1*,-,1,100,0,0,0,0,0,1,1,,1.0,6,0,13,1,1/13,,13,13,6,0,0,,0,0,,0,,,,unknown_not_enough_data,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
1204633,Aamer Ikram,Aamer Ikram,Aamer Ikram,Aamer,Ikram,Portugal,1979-07-07,,retired,stats_last_played_old,2019,,2019,,,,,NOBOWL,Non-bowler,UKN,BAT,Batter,,true,partial,4,4,0,58,23,14.5,73,79.45,0,0,0,4,4,4,-,,-,,-,-,-,-,,-,-,-,-,-,,0,0,,0,,,,t20_stats_inferred,inferred_non_bowler,retired,stats_last_played_old,true,false,success_filled_1,cricinfo_bio_retry
1204647,Assad Mehmood,Assad Mehmood,Assad Mehmood,Assad,Mehmood,Portugal,1977-06-09,,active,stats_recent_match,2023,,2023,,,,,,,UKN,UKN,Unknown,,true,partial,2,-,-,-,-,-,-,-,-,-,-,-,-,2,2,,7.0,42,0,29,1,1/16,,29,4.14,42,0,0,,0,0,,0,,,,unknown_not_enough_data,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
1204644,F Stoman,Francoise Stoman,Francoise Stoman,Francoise,Stoman,Portugal,2000-03-23,,active,stats_recent_match,2025,2025,2025,,,,,,,UKN,WKBT,Wicketkeeper batter,,true,partial,26,16,3,138,28,10.61,186,74.19,0,0,2,5,5,26,17,,59.0,354,2,386,19,3/16,,20.31,6.54,18.6,0,0,,9,1,,10,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
1204641,Imran Khan,Imran Khan,Imran Khan,Imran,Khan,Portugal,1986-02-05,,active,stats_recent_match,2024,2024,2024,,,,,,,UKN,BWL,Bowler,,true,partial,10,8,1,64,36,9.14,61,104.91,0,0,2,5,3,10,5,,13.0,78,0,83,2,1/13,,41.5,6.38,39,0,0,,6,0,,6,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
1204636,Fakhrul Mohon,Md Fakhrul Hussain Mohon,Md Fakhrul Hussain Mohon,Fakhrul,Mohon,Portugal,1988-08-10,,unknown,stats_last_played_uncertain,2022,2022,2022,,,,,,,Bowler,BWL,Bowler,,true,partial,8,4,2,20,12*,10,15,133.33,0,0,2,0,2,8,8,,23.0,138,3,165,3,1/15,,55,7.17,46,0,0,,1,0,,1,,,,source,still_missing_but_player_bowled,retired,unknown_old_last_played_game_rule,true,true,success_filled_0,
1204631,Najjam Shahzad,Najjam Shahzad,Najjam Shahzad,Najjam,Shahzad,Portugal,1988-05-03,,active,stats_recent_match,2025,2025,2025,,,,,,,UKN,AR,Allrounder,,true,partial,30,27,6,504,53*,24,366,137.7,0,1,4,32,35,30,28,,82.2,494,0,560,26,3/25,,21.53,6.8,19,0,0,,18,0,,18,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
520282,P Buccimazza,Paolo Buccimazza,Paolo Buccimazza,Paolo,Buccimazza,Portugal,1981-01-10,,retired,stats_last_played_old,2021,2021,2021,Right-hand bat,RHB,Right Hand Bat,,,,UKN,UKN,Unknown,,false,good,7,3,1,8,6*,4,16,50,0,0,0,0,1,7,4,,13.0,78,0,86,3,2/18,,28.66,6.61,26,0,0,,2,0,,2,,,,unknown_not_enough_data,still_missing_but_player_bowled,retired,stats_last_played_old,false,true,success_filled_1,cricinfo_bio_retry
1204648,S Singh,Sukhwinder Singh,Sukhwinder Singh,Sukhwinder,Singh,Portugal,1985-12-04,,retired,stats_last_played_old,2019,,2019,,,,,NOBOWL,Non-bowler,UKN,UKN,Unknown,,true,partial,1,1,0,0,0,0,9,0,0,0,1,0,0,1,-,,-,,-,-,-,-,,-,-,-,-,-,,0,0,,0,,,,unknown_not_enough_data,inferred_non_bowler,retired,stats_last_played_old,true,false,success_filled_1,cricinfo_bio_retry
1204642,Ali Naqi,Syed Ali Naqi,Syed Ali Naqi,Ali,Naqi,Portugal,1988-10-14,,retired,stats_last_played_old,2019,,2019,,,,,,,UKN,UKN,Unknown,,true,partial,4,1,1,0,0*,-,0,-,0,0,0,0,0,4,4,,10.0,60,0,65,2,2/20,,32.5,6.5,30,0,0,,0,0,,0,,,,unknown_not_enough_data,still_missing_but_player_bowled,retired,stats_last_played_old,true,true,success_filled_1,cricinfo_bio_retry
633561,MM Baig,Mirza Mohammed Baig,Mirza Mohammed Baig,Mirza,Baig,Qatar,1994-05-10,,active,stats_recent_match,2026,2026,2026,Left-hand bat,LHB,Left Hand Bat,,,,UKN,AR,Allrounder,,false,good,33,30,9,412,60*,19.61,324,127.16,0,1,4,22,23,33,27,,78.3,471,2,589,37,4/17,,15.91,7.5,12.7,2,0,,9,0,,9,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
1167794,Syed Tameem,Syed Yousuf Tameem,Syed Yousuf Tameem,Syed,Tameem,Qatar,,,unknown,stats_last_played_uncertain,2022,,2022,,,,,NOBOWL,Non-bowler,UKN,UKN,Unknown,,true,partial,1,1,0,11,11,11,22,50,0,0,0,0,0,1,-,,-,,-,-,-,-,,-,-,-,-,-,,1,0,,1,,,,unknown_not_enough_data,inferred_non_bowler,retired,unknown_old_last_played_game_rule,true,false,success_filled_1,cricinfo_bio_retry
1209314,VN Veetil,Valeed Nayan Veetil,Valeed Nayan Veetil,Valeed,Veetil,Qatar,1985-12-11,,unknown,stats_last_played_uncertain,2022,,2022,Right-hand bat,RHB,Right Hand Bat,,,,UKN,BWL,Bowler,,false,good,7,4,2,56,53,28,55,101.81,0,1,1,2,3,7,7,,20.4,124,0,165,4,1/4,,41.25,7.98,31,0,0,,0,0,,0,,,,t20_stats_inferred,still_missing_but_player_bowled,retired,unknown_old_last_played_game_rule,false,true,success_filled_1,cricinfo_bio_retry
1535798,Irfan Ringku,Irfan Ringku,Irfan Ringku,Irfan,Ringku,Romania,,1996-08-03,passed_away,death_date,2026,,2026,Right-hand bat,RHB,Right Hand Bat,Right-arm medium,RM,Right Arm Medium,UKN,BWL,Bowler,HTTP Error 503: ,true,error,9,8,0,187,64,23.37,128,146.09,0,1,0,17,9,9,8,,23.5,143,0,188,12,4/19,,15.66,7.88,11.9,1,0,,3,0,,3,,,,t20_stats_inferred,source,passed_away,death_date,false,false,failed,
1493472,Ravinder Gill,Ravinder Gill,Ravinder Gill,Ravinder,Gill,Romania,1988-11-13,,active,stats_recent_match,2025,,2025,,,,,NOBOWL,Non-bowler,UKN,UKN,Unknown,,true,partial,2,1,1,1,1*,-,1,100,0,0,0,0,0,2,1,,2.0,12,0,19,0,-,,-,9.5,-,0,0,,1,0,,1,,,,unknown_not_enough_data,inferred_non_bowler,active,stats_recent_match,true,false,success_filled_1,cricinfo_bio_retry
1155600,JM Iradukunda,Jean Michelle Iradukunda,Jean Michelle Iradukunda,Jean,Iradukunda,Rwanda,2002-07-29,,active,stats_recent_match,2025,2025,2025,,,,,,,UKN,BWL,Bowler,,true,partial,10,7,1,42,25*,7,41,102.43,0,0,3,0,4,10,10,,32.1,193,0,244,9,4/39,,27.11,7.58,21.4,1,0,,3,0,,3,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
1155603,RJ Pierre,Rukundo Jean Pierre,Rukundo Jean Pierre,Rukundo,Pierre,Rwanda,2002-04-04,,active,stats_recent_match,2024,,2024,,,,,,,UKN,BWL,Bowler,,true,partial,8,8,2,44,15*,7.33,60,73.33,0,0,1,2,1,8,6,,12.0,72,0,114,2,2/12,,57,9.5,36,0,0,,2,0,,2,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
1362925,A Ilaoa,Afapene Ilaoa,Afapene Ilaoa,Afapene,Ilaoa,Samoa,2004-10-25,,active,stats_recent_match,2025,2025,2025,Right-hand bat,RHB,Right Hand Bat,,,,UKN,WKBT,Wicketkeeper batter,,false,good,10,8,2,35,12,5.83,36,97.22,0,0,1,3,1,10,1,,3.0,18,0,28,2,2/28,,14,9.33,9,0,0,,8,1,,9,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
1362926,AL Leutogi,Aoga Lii Leutogi,Aoga Lii Leutogi,Aoga,Leutogi,Samoa,1999-11-10,,active,stats_recent_match,2023,,2023,,,,,NOBOWL,Non-bowler,UKN,UKN,Unknown,,true,partial,2,1,1,13,13*,-,6,216.66,0,0,0,0,1,2,-,,-,,-,-,-,-,,-,-,-,-,-,,0,0,,0,,,,unknown_not_enough_data,inferred_non_bowler,active,stats_recent_match,true,false,success_filled_1,cricinfo_bio_retry
519047,BF Mailata,Benjamin Faafetai  Mailata,Benjamin Faafetai  Mailata,Benjamin,Mailata,Samoa,1985-01-30,,active,stats_recent_match,2026,2026,2026,Right-hand bat,RHB,Right Hand Bat,,,,UKN,BWL,Bowler,,false,good,20,19,3,272,39,17,288,94.44,0,0,2,16,15,20,9,,17.0,102,0,179,3,1/27,,59.66,10.52,34,0,0,,5,0,,5,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
1362931,B Pita,Bondi Pita,Bondi Pita,Bondi,Pita,Samoa,2006-12-31,,active,stats_recent_match,2023,,2023,,,,,NOBOWL,Non-bowler,UKN,UKN,Unknown,,true,partial,1,1,0,17,17,17,9,188.88,0,0,0,2,0,1,-,,-,,-,-,-,-,,-,-,-,-,-,,0,0,,0,,,,unknown_not_enough_data,inferred_non_bowler,active,stats_recent_match,true,false,success_filled_1,cricinfo_bio_retry
1495173,EF Faalupega,Elika Faaiu Faalupega,Elika Faaiu Faalupega,Elika,Faalupega,Samoa,2006-04-15,,active,stats_recent_match,2025,,2025,Right-hand bat,RHB,Right Hand Bat,,,,UKN,UKN,Unknown,,false,good,2,2,0,2,2,1,6,33.33,0,0,1,0,0,2,1,,4.0,24,0,24,2,2/24,,12,6,12,0,0,,0,0,,0,,,,unknown_not_enough_data,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
1082725,L Fereti,Liuone Fereti,Liuone Fereti,Liuone,Fereti,Samoa,1997-10-21,,active,stats_recent_match,2023,,2023,,,,,NOBOWL,Non-bowler,UKN,UKN,Unknown,,true,partial,3,3,1,15,14*,7.5,18,83.33,0,0,1,3,0,3,-,,-,,-,-,-,-,,-,-,-,-,-,,1,0,,1,,,,unknown_not_enough_data,inferred_non_bowler,active,stats_recent_match,true,false,success_filled_1,cricinfo_bio_retry
1362928,M Tuilaepa,Maene Tuilaepa,Maene Tuilaepa,Maene,Tuilaepa,Samoa,2005-07-25,,active,stats_recent_match,2023,,2023,,,,,,,UKN,UKN,Unknown,,true,partial,2,2,1,11,9*,11,8,137.5,0,0,0,2,0,2,2,,4.0,24,0,36,2,1/3,,18,9,12,0,0,,0,0,,0,,,,unknown_not_enough_data,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
1362932,MTM Faatea,Matthew Taauso Mafoa Faatea,Matthew Taauso Mafoa Faatea,Matthew,Faatea,Samoa,2003-08-30,,active,stats_recent_match,2023,,2023,,,,,,,UKN,UKN,Unknown,,true,partial,3,3,0,5,4,1.66,17,29.41,0,0,1,1,0,3,3,,10.0,60,0,88,3,2/23,,29.33,8.8,20,0,0,,1,0,,1,,,,unknown_not_enough_data,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
1418073,Choudhry Md Imran,Choudhry Md Imran,Choudhry Md Imran,Choudhry,Imran,Saudi Arabia,1982-03-29,,active,stats_recent_match,2024,,2024,,,,,NOBOWL,Non-bowler,UKN,UKN,Unknown,,true,partial,4,2,0,2,2,1,3,66.66,0,0,1,0,0,4,-,,-,,-,-,-,-,,-,-,-,-,-,,0,0,,0,,,,unknown_not_enough_data,inferred_non_bowler,active,stats_recent_match,true,false,success_filled_1,cricinfo_bio_retry
1344843,Kashif Siddique,Kashif Siddique,Kashif Siddique,Kashif,Siddique,Saudi Arabia,1989-04-04,,active,stats_recent_match,2024,,2024,Left-hand bat,LHB,Left Hand Bat,,,,UKN,BAT,Batter,,false,good,11,11,0,254,57,23.09,184,138.04,0,2,1,39,6,11,1,,0.2,2,0,1,1,1/1,,1,3,2,0,0,,3,0,,3,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
1460190,S Sankar,Sidharth Sankar,Sidharth Sankar,Sidharth,Sankar,Saudi Arabia,1994-07-14,,active,stats_recent_match,2024,,2024,,,,,NOBOWL,Non-bowler,UKN,WKBT,Wicketkeeper batter,,true,partial,9,5,1,52,37,13,59,88.13,0,0,1,4,0,9,-,,-,,-,-,-,-,,-,-,-,-,-,,4,2,,6,,,,t20_stats_inferred,inferred_non_bowler,active,stats_recent_match,true,false,success_filled_1,cricinfo_bio_retry
1397998,Umair Sharif,Umair Sharif,Umair Sharif,Umair,Sharif,Saudi Arabia,1985-10-25,,active,stats_recent_match,2023,,2023,Right-hand bat,RHB,Right Hand Bat,,,,UKN,BWL,Bowler,,false,good,8,7,2,122,44*,24.4,102,119.6,0,0,0,7,6,8,6,,14.0,84,0,117,2,1/7,,58.5,8.35,42,0,0,,3,0,,3,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
1284669,Usman Khalid,Usman Khalid,Usman Khalid,Usman,Khalid,Saudi Arabia,1983-12-19,,active,stats_recent_match,2025,2025,2025,Left-hand bat,LHB,Left Hand Bat,,,,UKN,AR,Allrounder,,false,good,34,29,8,411,75*,19.57,376,109.3,0,2,1,30,16,34,29,,88.2,530,4,526,27,4/6,,19.48,5.95,19.6,2,0,,10,0,,10,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
1418076,Waji Ul Hassan,Waji Ul Hassan,Waji Ul Hassan,Waji,Hassan,Saudi Arabia,1995-02-25,,active,stats_recent_match,2025,2025,2025,Right-hand bat,RHB,Right Hand Bat,,,,UKN,AR,Allrounder,,false,good,36,30,5,634,115*,25.36,527,120.3,1,3,4,47,23,36,25,,63.4,382,0,480,22,5/9,,21.81,7.53,17.3,0,1,,15,0,,15,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
1444192,C Cassell,Charlie Cassell,Charlie Cassell,Charlie,Cassell,Scotland,,,active,stats_recent_match,2025,,2025,Right-hand bat,RHB,Right Hand Bat,Right-arm fast,RF,Right Arm Fast,Bowler,BWL,Bowler,,true,partial,2,2,1,3,2*,3,6,50,0,0,0,0,0,2,2,,5.0,30,0,65,2,2/46,,32.5,13,15,0,0,,3,0,,3,,,,source,source,active,stats_recent_match,false,false,success_filled_0,
1401109,P Nedeljkovic,Peter Nedeljkovic,Peter Nedeljkovic,Peter,Nedeljkovic,Serbia,2007-12-16,,active,stats_recent_match,2025,2025,2025,Right-hand bat,RHB,Right Hand Bat,,,,UKN,BWL,Bowler,,false,good,10,5,2,27,14*,9,41,65.85,0,0,0,2,1,10,10,,36.0,216,0,233,11,5/20,,21.18,6.47,19.6,0,1,,2,0,,2,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
1283128,K Govind,Kerai Govind,Kerai Govind,Kerai,Govind,Seychelles,1984-05-08,,retired,stats_last_played_old,2021,,2021,Right-hand bat,RHB,Right Hand Bat,,,,UKN,UKN,Unknown,,false,good,1,-,-,-,-,-,-,-,-,-,-,-,-,1,1,,3.0,18,0,25,1,1/25,,25,8.33,18,0,0,,0,0,,0,,,,unknown_not_enough_data,still_missing_but_player_bowled,retired,stats_last_played_old,false,true,success_filled_1,cricinfo_bio_retry
1283118,Mazharul Islam,Md Mazharul Islam,Md Mazharul Islam,Mazharul,Islam,Seychelles,1994-01-01,,active,stats_recent_match,2026,2026,2026,Right-hand bat,RHB,Right Hand Bat,,,,UKN,BWL,Bowler,,false,good,22,21,4,354,50,20.82,381,92.91,0,2,3,45,2,22,6,,13.5,83,0,98,4,2/17,,24.5,7.08,20.7,0,0,,4,0,,4,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
318713,CR Suryawanshi,Chetan Ramchandra Suryawanshi,Chetan Ramchandra Suryawanshi,Chetan,Suryawanshi,Singapore,1985-02-24,,active,stats_recent_match,2023,2023,2023,Right-hand bat,RHB,Right Hand Bat,,,,UKN,WKBT,Wicketkeeper batter,,false,good,5,4,0,64,53,16,50,128,0,1,1,5,2,5,1,,2.0,12,0,13,1,1/13,,13,6.5,12,0,0,,6,1,,7,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
1471899,HK Kukreja,Hari Krishna Kukreja,Hari Krishna Kukreja,Hari,Kukreja,Singapore,2000-11-09,,active,stats_recent_match,2025,,2025,,,,,,,UKN,BAT,Batter,,true,partial,6,6,0,113,51,18.83,115,98.26,0,1,1,12,0,6,2,,4.0,24,0,51,1,1/22,,51,12.75,24,0,0,,0,0,,0,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
1321990,NA Karnik,Neil Anant Karnik,Neil Anant Karnik,Neil,Karnik,Singapore,2004-10-14,,active,stats_recent_match,2026,2026,2026,Right-hand bat,RHB,Right Hand Bat,,,,UKN,BWL,Bowler,,false,good,10,4,1,23,11,7.66,47,48.93,0,0,1,1,0,10,9,,28.2,170,0,281,10,3/31,,28.1,9.91,17,0,0,,1,0,,1,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
1418078,S Banamali,Sachin Banamali,Sachin Banamali,Sachin,Banamali,Singapore,1989-08-17,,active,stats_recent_match,2024,,2024,,,,,,,UKN,BWL,Bowler,,true,partial,5,2,1,9,8*,9,15,60,0,0,0,0,0,5,5,,15.5,95,0,149,1,1/28,,149,9.41,95,0,0,,0,0,,0,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
1048901,Sidhant Singh,Sidhant Singh,Sidhant Singh,Sidhant,Singh,Singapore,2000-01-01,,retired,stats_last_played_old,2020,,2020,Right-hand bat,RHB,Right Hand Bat,,,,UKN,BWL,Bowler,,false,good,11,9,2,178,77,25.42,135,131.85,0,2,1,15,6,11,8,,23.0,138,0,216,6,2/27,,36,9.39,23,0,0,,3,0,,3,,,,t20_stats_inferred,still_missing_but_player_bowled,retired,stats_last_played_old,false,true,success_filled_1,cricinfo_bio_retry
1471900,S Gulecha,Suryansh Gulecha,Suryansh Gulecha,Suryansh,Gulecha,Singapore,2005-06-22,,active,stats_recent_match,2026,2026,2026,,,,,NOBOWL,Non-bowler,UKN,BAT,Batter,,true,partial,7,7,0,61,23,8.71,55,110.9,0,0,1,6,3,7,3,,8.0,48,0,50,0,-,,-,6.25,-,0,0,,2,0,,2,,,,t20_stats_inferred,inferred_non_bowler,active,stats_recent_match,true,false,success_filled_1,cricinfo_bio_retry
1441579,Rizwan Zahoor,Rizwan Zahoor,Rizwan Zahoor,Rizwan,Zahoor,Slovenia,1986-04-02,,active,stats_recent_match,2025,,2025,,,,,NOBOWL,Non-bowler,UKN,UKN,Unknown,,true,partial,2,2,2,16,15*,-,19,84.21,0,0,0,2,0,2,-,,-,,-,-,-,-,,-,-,-,-,-,,0,0,,0,,,,unknown_not_enough_data,inferred_non_bowler,active,stats_recent_match,true,false,success_filled_1,cricinfo_bio_retry
1441578,SK Mani,Shiva Kumar Mani,Shiva Kumar Mani,Shiva,Mani,Slovenia,1991-10-08,,active,stats_recent_match,2026,,2026,,,,,,,UKN,UKN,Unknown,,true,partial,3,1,1,6,6*,-,7,85.71,0,0,0,0,0,3,2,,3.0,18,0,43,1,1/29,,43,14.33,18,0,0,,0,0,,0,,,,unknown_not_enough_data,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
1325922,Taher Muhammad,Taher Mohammad,Taher Mohammad,Taher,Mohammad,Slovenia,1991-04-01,,active,stats_recent_match,2026,2026,2026,Right-hand bat,RHB,Right Hand Bat,,,,UKN,BWL,Bowler,,false,good,21,21,0,230,42,10.95,289,79.58,0,0,0,16,6,21,15,,36.4,220,0,344,7,2/22,,49.14,9.38,31.4,0,0,,2,0,,2,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
1325923,Waqar Khan,Waqar Khan,Waqar Khan,Waqar,Khan,Slovenia,1996-01-01,,active,stats_recent_match,2026,2026,2026,Right-hand bat,RHB,Right Hand Bat,,,,UKN,BWL,Bowler,,false,good,19,17,2,155,31,10.33,156,99.35,0,0,2,10,7,19,7,,10.0,60,0,130,7,3/35,,18.57,13,8.5,0,0,,7,0,,7,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
605661,RD Rickelton,Ryan David Rickelton,Ryan David Rickelton,Ryan,Rickelton,South Africa,1996-11-07,,active,stats_recent_match,2026,2026,2026,Left-hand bat,LHB,Left Hand Bat,,,,Wicketkeeper batter,WKBT,Wicketkeeper batter,,false,good,168,161,13,4703,123*,31.77,3174,148.17,4,28,5,405,250,168,1,,4.0,24,0,14,1,1/14,,14,3.5,24,0,0,,105,14,,119,,,,source,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_0,
1534341,AS Broomfield,Aiden Seo Broomfield,Aiden Seo Broomfield,Aiden,Broomfield,South Korea,2010-11-15,,active,stats_recent_match,2026,,2026,Right-hand bat,RHB,Right Hand Bat,,,,UKN,UKN,Unknown,,false,good,6,3,2,8,6*,8,26,30.76,0,0,1,0,0,6,1,,2.0,12,0,8,1,1/8,,8,4,12,0,0,,3,0,,3,,,,unknown_not_enough_data,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
1167324,Altaf Gill,Altaf Gill,Altaf Gill,Altaf,Gill,South Korea,1977-02-09,,active,stats_recent_match,2024,,2024,,,,,,,UKN,UKN,Unknown,,true,partial,3,2,0,4,3,2,18,22.22,0,0,0,0,0,3,3,,7.0,42,0,58,2,1/19,,29,8.28,21,0,0,,4,0,,4,,,,unknown_not_enough_data,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
1167329,N Nazmussakib,Nishat Nazmussakib,Nishat Nazmussakib,Nishat,Nazmussakib,South Korea,1990-05-04,,active,stats_recent_match,2025,2025,2025,Right-hand bat,RHB,Right Hand Bat,,,,UKN,BAT,Batter,,false,good,10,8,0,106,31,13.25,111,95.49,0,0,1,11,2,10,1,,1.2,8,0,17,1,1/17,,17,12.75,8,0,0,,0,0,,0,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
1312417,D Doyle-Calle,Daniel Doyle-Calle,Daniel Doyle-Calle,Doyle-Calle,Doyle-Calle,Spain,1998-06-07,,active,stats_recent_match,2025,2025,2025,Right-hand bat,RHB,Right Hand Bat,,,,UKN,BAT,Batter,,false,good,35,31,6,717,72,28.68,525,136.57,0,3,0,50,38,35,4,,5.0,30,0,29,4,2/6,,7.25,5.8,7.5,0,0,,30,0,,30,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
